,Date,Year,Month,Day,MaxTemp,MinTemp,Rain,Snow,SnowDepth,Wind,PeakTwoMinWind,PeakWindDirection,PeakGust,fog_wt01,thunder_wt03,hail_wt05,haze_wt08,blowing_snow_wt09,funnel_cloud_wt10,damaging_wind_wt11,rain_wt16,freezing_rain_wt17,snow_wt18,HighWaterLevel,MeanWaterLevel,LowWaterLevel
20471,"""2015-01-17""",2015,1,17,5.6,-3.2,0,0,100,6.9,12.5,210,16.5,1,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20472,"""2015-01-18""",2015,1,18,4.4,-2.7,0,0,0,4.7,8.9,300,10.7,0,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20473,"""2015-01-19""",2015,1,19,5,-3.8,0,0,0,2.4,5.4,100,5.8,0,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20474,"""2015-01-20""",2015,1,20,2.2,-1.6,0,0,0,3.3,7.6,40,10.3,1,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20475,"""2015-01-21""",2015,1,21,0.6,-1.6,0.3,3,0,3.4,6.3,20,7.6,1,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20476,"""2015-01-22""",2015,1,22,-0.5,-2.1,0,0,0,3.1,6.7,260,8.5,0,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20477,"""2015-01-23""",2015,1,23,-0.5,-1.6,0,0,0,5.1,7.6,220,10.7,0,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20478,"""2015-01-24""",2015,1,24,6.1,-1.6,0,0,0,3.6,8.1,260,10.7,0,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20479,"""2015-01-25""",2015,1,25,1.1,-4.3,2,15,0,6.5,11.6,40,15.7,1,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20480,"""2015-01-26""",2015,1,26,-3.2,-9.3,1.8,25,0,2.5,5.8,60,7.2,1,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20481,"""2015-01-27""",2015,1,27,0,-6.6,0,0,30,2.7,5.8,40,6.7,1,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20482,"""2015-01-28""",2015,1,28,1.1,-7.1,0.3,0,30,4.9,8.9,170,11.2,0,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20483,"""2015-01-29""",2015,1,29,1.7,-2.1,0.3,3,30,6.2,11.6,320,15.7,1,0,0,1,0,0,0,0,0,0,176.805,176.55,176.32
20484,"""2015-01-30""",2015,1,30,-1,-7.7,0,0,30,3.3,8.9,350,12.1,0,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20485,"""2015-01-31""",2015,1,31,2.2,-7.1,3,33,0,3.1,7.2,250,8.5,1,0,0,0,0,0,0,0,0,0,176.805,176.55,176.32
20486,"""2015-02-01""",2015,2,1,-0.5,-7.1,22.1,411,100,8.2,13.4,40,17.4,1,0,0,0,1,0,0,0,0,0,176.757,176.532,176.387
20487,"""2015-02-02""",2015,2,2,-7.1,-14.3,1.3,46,460,5.7,10.7,350,13.9,1,0,0,0,1,0,0,0,0,0,176.757,176.532,176.387
20488,"""2015-02-03""",2015,2,3,-3.2,-16.6,2.3,41,430,2.4,6.7,220,8.1,1,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20489,"""2015-02-04""",2015,2,4,-3.8,-15.5,0.5,8,410,4.7,8.9,340,10.7,1,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20490,"""2015-02-05""",2015,2,5,-9.3,-18.8,0,0,380,4,8.9,240,11.2,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20491,"""2015-02-06""",2015,2,6,-0.5,-10.5,0,0,360,3.8,8.1,250,11.6,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20492,"""2015-02-07""",2015,2,7,5,-7.7,0,0,360,3.4,7.2,200,9.4,1,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20493,"""2015-02-08""",2015,2,8,3.9,-3.8,0.3,0,230,4.4,10.3,10,13,1,0,0,1,0,0,0,0,0,0,176.757,176.532,176.387
20494,"""2015-02-09""",2015,2,9,-2.7,-7.1,0,0,150,5.5,9.4,10,11.2,1,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20495,"""2015-02-10""",2015,2,10,0.6,-9.9,0,0,150,3.5,8.9,160,10.7,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20496,"""2015-02-11""",2015,2,11,1.7,-7.7,0,0,150,6,10.3,310,13,1,0,0,1,0,0,0,0,0,0,176.757,176.532,176.387
20497,"""2015-02-12""",2015,2,12,-7.7,-13.2,0,0,150,5.8,12.5,340,15.2,0,0,0,1,0,0,0,0,0,0,176.757,176.532,176.387
20498,"""2015-02-13""",2015,2,13,-3.2,-14.9,0,0,130,4.7,9.4,220,11.6,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20499,"""2015-02-14""",2015,2,14,-2.7,-17.1,0,5,130,8.7,17,330,21.5,0,0,0,1,1,0,0,0,0,0,176.757,176.532,176.387
20500,"""2015-02-15""",2015,2,15,-9.3,-19.3,0.8,5,130,4.1,9.4,330,11.2,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20501,"""2015-02-16""",2015,2,16,-7.7,-14.9,0,0,130,2.2,5.4,280,6.3,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20502,"""2015-02-17""",2015,2,17,-7.1,-13.2,0,3,130,5.5,8.9,290,10.7,0,0,0,1,0,0,0,0,0,0,176.757,176.532,176.387
20503,"""2015-02-18""",2015,2,18,-13.2,-19.3,0,0,130,6.8,11.6,290,14.3,0,0,0,1,0,0,0,0,0,0,176.757,176.532,176.387
20504,"""2015-02-19""",2015,2,19,-15.5,-22.1,0,0,130,5.1,10.3,330,12.1,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20505,"""2015-02-20""",2015,2,20,-7.7,-21.6,0.3,5,130,5.9,10.7,170,13,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20506,"""2015-02-21""",2015,2,21,0,-8.2,0,0,130,1.9,5.4,200,6.7,0,0,0,1,0,0,0,0,0,0,176.757,176.532,176.387
20507,"""2015-02-22""",2015,2,22,-2.1,-16.6,0,0,130,5.9,9.8,330,10.7,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20508,"""2015-02-23""",2015,2,23,-11,-19.9,0,0,130,4.4,9.4,350,11.2,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20509,"""2015-02-24""",2015,2,24,-1.6,-15.5,0.3,3,130,7.1,11.6,240,15.7,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20510,"""2015-02-25""",2015,2,25,-3.2,-12.1,4.3,51,130,3.5,6.7,20,8.9,1,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20511,"""2015-02-26""",2015,2,26,-7.1,-17.7,4.3,94,250,5.6,8.9,40,10.3,1,0,0,0,1,0,0,0,0,0,176.757,176.532,176.387
20512,"""2015-02-27""",2015,2,27,-9.9,-18.8,0,0,250,3.7,6.3,260,7.6,0,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20513,"""2015-02-28""",2015,2,28,-6,-23.2,0.5,10,230,2.4,5.8,180,6.7,1,0,0,0,0,0,0,0,0,0,176.757,176.532,176.387
20514,"""2015-03-01""",2015,3,1,-3.8,-12.1,0,0,230,3.1,7.6,250,10.3,1,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20515,"""2015-03-02""",2015,3,2,0.6,-10.5,0,0,200,3.3,6.7,190,8.1,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20516,"""2015-03-03""",2015,3,3,1.1,-4.3,3.3,18,230,6,10.3,190,13,1,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20517,"""2015-03-04""",2015,3,4,-0.5,-12.1,0,0,200,6,10.3,330,13.9,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20518,"""2015-03-05""",2015,3,5,-8.8,-16,0,0,180,4.3,7.2,280,10.3,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20519,"""2015-03-06""",2015,3,6,-2.7,-17.7,0,0,180,5.9,10.7,180,13.4,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20520,"""2015-03-07""",2015,3,7,6.7,-4.3,0,0,180,4.7,8.9,280,10.7,0,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20521,"""2015-03-08""",2015,3,8,4.4,-2.1,0,0,100,3,7.2,250,8.9,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20522,"""2015-03-09""",2015,3,9,10,-3.8,0,0,100,2.8,6.3,180,7.6,1,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20523,"""2015-03-10""",2015,3,10,10.6,1.7,0,0,0,3,6.3,220,8.1,1,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20524,"""2015-03-11""",2015,3,11,10.6,-1,0,0,0,2.8,7.2,60,8.5,1,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20525,"""2015-03-12""",2015,3,12,13.3,-2.1,0,0,0,3.8,8.1,170,9.8,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20526,"""2015-03-13""",2015,3,13,18.3,2.8,0,0,0,2.6,5.8,190,7.2,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20527,"""2015-03-14""",2015,3,14,15.6,2.8,0,0,0,5.5,11.6,320,13.9,1,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20528,"""2015-03-15""",2015,3,15,16.7,-1.6,0,0,0,4.6,10.7,250,13.4,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20529,"""2015-03-16""",2015,3,16,22.8,5.6,0,0,0,5.7,13.4,20,17.4,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20530,"""2015-03-17""",2015,3,17,7.2,-2.1,0,0,0,6.3,13.4,20,17.9,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20531,"""2015-03-18""",2015,3,18,10,-2.1,0,0,0,2.1,6.3,100,7.6,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20532,"""2015-03-19""",2015,3,19,7.8,2.8,0,0,0,3.5,9.8,130,11.6,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20533,"""2015-03-20""",2015,3,20,10,3.3,0,0,0,4,8.1,220,10.3,1,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20534,"""2015-03-21""",2015,3,21,9.4,0,0,0,0,4.6,9.4,360,13,1,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20535,"""2015-03-22""",2015,3,22,1.7,-3.2,0.5,5,0,4.9,8.1,40,10.7,1,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20536,"""2015-03-23""",2015,3,23,-0.5,-2.1,15.5,142,50,4.8,7.6,100,12.1,1,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20537,"""2015-03-24""",2015,3,24,2.8,-7.1,1,0,130,5.1,9.8,100,10.7,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20538,"""2015-03-25""",2015,3,25,5,1.7,6.4,0,50,5,9.8,270,12.5,1,0,0,1,0,0,0,0,0,0,176.688,176.504,176.355
20539,"""2015-03-26""",2015,3,26,5.6,-0.5,0,0,0,5,7.6,320,11.2,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20540,"""2015-03-27""",2015,3,27,-0.5,-6,1,15,30,5.3,10.3,20,13,1,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20541,"""2015-03-28""",2015,3,28,2.2,-6.6,0,0,0,3.2,6.7,40,8.5,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20542,"""2015-03-29""",2015,3,29,8.3,-4.3,0.3,0,0,6.8,13.4,190,16.5,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20543,"""2015-03-30""",2015,3,30,16.1,1.1,0,0,0,4.8,9.8,280,13.4,0,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20544,"""2015-03-31""",2015,3,31,14.4,3.9,0,0,0,3.8,10.3,250,13,1,0,0,0,0,0,0,0,0,0,176.688,176.504,176.355
20545,"""2015-04-01""",2015,4,1,22.2,1.7,0,0,0,5.1,12.5,180,15.2,1,0,0,1,0,0,0,0,0,0,176.669,176.532,176.358
20546,"""2015-04-02""",2015,4,2,18.3,10,9.1,0,0,5,10.3,190,12.5,1,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20547,"""2015-04-03""",2015,4,3,11.7,-1,0,0,0,4.7,9.8,20,11.6,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20548,"""2015-04-04""",2015,4,4,14.4,-2.1,0,0,0,5.1,13,250,16.5,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20549,"""2015-04-05""",2015,4,5,18.9,2.2,0,0,0,4.4,9.4,240,13,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20550,"""2015-04-06""",2015,4,6,16.7,1.1,1,0,0,3,7.6,50,9.8,1,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20551,"""2015-04-07""",2015,4,7,7.8,3.3,0,0,0,6.2,9.4,100,12.5,1,0,0,1,0,0,0,0,0,0,176.669,176.532,176.358
20552,"""2015-04-08""",2015,4,8,10,4.4,1.3,0,0,4,7.6,50,11.2,1,0,0,1,0,0,0,0,0,0,176.669,176.532,176.358
20553,"""2015-04-09""",2015,4,9,21.7,5,35.8,0,0,6.2,14.8,240,20.6,1,1,0,1,0,0,0,0,0,0,176.669,176.532,176.358
20554,"""2015-04-10""",2015,4,10,16.7,3.9,0,0,0,7.7,15.7,290,20.6,1,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20555,"""2015-04-11""",2015,4,11,16.7,3.3,0,0,0,3.4,7.2,240,10.3,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20556,"""2015-04-12""",2015,4,12,20,5,0,0,0,4.8,10.3,180,12.5,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20557,"""2015-04-13""",2015,4,13,18.3,9.4,5.6,0,0,5.6,11.2,300,15.2,1,1,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20558,"""2015-04-14""",2015,4,14,18.9,3.9,0,0,0,2.2,5.4,80,7.2,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20559,"""2015-04-15""",2015,4,15,17.8,6.1,0,0,0,4.8,8.1,60,10.7,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20560,"""2015-04-16""",2015,4,16,18.9,7.2,0,0,0,2.9,7.2,100,10.3,1,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20561,"""2015-04-17""",2015,4,17,25.6,7.2,0,0,0,2.3,6.3,270,7.6,1,0,0,1,0,0,0,0,0,0,176.669,176.532,176.358
20562,"""2015-04-18""",2015,4,18,18.3,8.3,0,0,0,4.6,11.6,20,14.8,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20563,"""2015-04-19""",2015,4,19,20,8.9,11.7,0,0,4.3,7.2,60,10.3,1,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20564,"""2015-04-20""",2015,4,20,11.1,5,0.3,0,0,7.2,13,270,16.5,1,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20565,"""2015-04-21""",2015,4,21,12.2,3.3,0,0,0,8.9,17,270,23.3,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20566,"""2015-04-22""",2015,4,22,7.8,1.1,0,0,0,6,11.6,310,14.3,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20567,"""2015-04-23""",2015,4,23,12.8,0,0,0,0,3.9,9.8,310,12.1,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20568,"""2015-04-24""",2015,4,24,13.9,-1.6,4.1,0,0,3,8.9,110,11.6,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20569,"""2015-04-25""",2015,4,25,8.9,3.9,4.1,0,0,5.8,9.8,60,12.5,1,0,0,1,0,0,0,0,0,0,176.669,176.532,176.358
20570,"""2015-04-26""",2015,4,26,13.3,1.7,0,0,0,4.9,10.3,20,13.4,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20571,"""2015-04-27""",2015,4,27,12.8,3.3,0,0,0,4.5,8.9,40,11.2,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20572,"""2015-04-28""",2015,4,28,14.4,1.7,0,0,0,2.2,7.2,70,8.9,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20573,"""2015-04-29""",2015,4,29,16.1,3.3,0,0,0,3.2,7.6,60,9.8,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20574,"""2015-04-30""",2015,4,30,10.6,3.3,0,0,0,5.1,9.4,20,12.1,0,0,0,0,0,0,0,0,0,0,176.669,176.532,176.358
20575,"""2015-05-01""",2015,5,1,19.4,3.3,0,0,0,2.6,6.3,100,7.2,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20576,"""2015-05-02""",2015,5,2,24.4,10,0,0,0,3,7.2,220,9.8,0,0,0,1,0,0,0,0,0,0,176.728,176.592,176.488
20577,"""2015-05-03""",2015,5,3,25.6,12.8,10.7,0,0,4.4,9.8,310,12.5,1,1,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20578,"""2015-05-04""",2015,5,4,23.3,12.8,0,0,0,3.8,8.1,250,11.6,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20579,"""2015-05-05""",2015,5,5,13.3,8.3,24.1,0,0,4.1,6.7,80,8.5,1,1,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20580,"""2015-05-06""",2015,5,6,25,7.8,0,0,0,2.6,5.8,50,6.7,1,0,0,1,0,0,0,0,0,0,176.728,176.592,176.488
20581,"""2015-05-07""",2015,5,7,28.3,11.1,1,0,0,5.1,13,200,16.5,1,0,0,1,0,0,0,0,0,0,176.728,176.592,176.488
20582,"""2015-05-08""",2015,5,8,27.2,17.2,19.1,0,0,3.8,13.9,200,18.8,1,1,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20583,"""2015-05-09""",2015,5,9,17.8,8.3,7.4,0,0,4,7.6,40,10.3,1,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20584,"""2015-05-10""",2015,5,10,12.2,7.2,3.6,0,0,4.2,7.6,20,9.8,1,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20585,"""2015-05-11""",2015,5,11,20,8.3,5.6,0,0,5.9,12.5,280,16.5,1,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20586,"""2015-05-12""",2015,5,12,13.3,6.7,0,0,0,7.5,12.5,270,17,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20587,"""2015-05-13""",2015,5,13,11.1,4.4,0,0,0,4.3,7.2,50,9.8,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20588,"""2015-05-14""",2015,5,14,18.9,6.1,6.1,0,0,4.7,9.4,140,11.2,1,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20589,"""2015-05-15""",2015,5,15,24.4,13.9,0,0,0,3.5,7.6,260,10.3,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20590,"""2015-05-16""",2015,5,16,26.1,16.7,0.8,0,0,3.5,7.2,170,8.9,1,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20591,"""2015-05-17""",2015,5,17,27.8,18.9,0,0,0,7.1,12.5,190,16.1,1,0,0,1,0,0,0,0,0,0,176.728,176.592,176.488
20592,"""2015-05-18""",2015,5,18,25,9.4,0,0,0,6.9,11.6,270,15.7,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20593,"""2015-05-19""",2015,5,19,11.7,4.4,0,0,0,4.7,8.1,310,10.7,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20594,"""2015-05-20""",2015,5,20,8.9,3.9,1,0,0,3.7,7.6,20,8.9,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20595,"""2015-05-21""",2015,5,21,20.6,7.2,0,0,0,4.4,8.1,290,11.2,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20596,"""2015-05-22""",2015,5,22,18.9,8.3,0,0,0,3.8,7.2,350,9.4,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20597,"""2015-05-23""",2015,5,23,26.7,7.8,0,0,0,3.4,8.9,190,10.3,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20598,"""2015-05-24""",2015,5,24,22.2,15,9.1,0,0,3.3,6.7,90,9.8,1,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20599,"""2015-05-25""",2015,5,25,25.6,18.3,1.8,0,0,6.8,11.6,200,16.1,1,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20600,"""2015-05-26""",2015,5,26,23.3,17.8,12.7,0,0,5.7,13.9,200,19.2,1,0,0,1,0,0,0,0,0,0,176.728,176.592,176.488
20601,"""2015-05-27""",2015,5,27,23.3,15,0,0,0,4.8,10.3,280,12.5,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20602,"""2015-05-28""",2015,5,28,27.8,12.2,0,0,0,2.7,7.2,90,10.3,0,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20603,"""2015-05-29""",2015,5,29,27.2,17.2,5.1,0,0,4.4,11.2,220,17.4,1,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20604,"""2015-05-30""",2015,5,30,21.7,6.7,10.4,0,0,6.4,13,20,17,1,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20605,"""2015-05-31""",2015,5,31,12.8,5.6,0,0,0,7.2,11.6,20,14.8,1,0,0,0,0,0,0,0,0,0,176.728,176.592,176.488
20606,"""2015-06-01""",2015,6,1,15.6,6.7,0,0,0,4.2,7.6,50,8.9,0,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20607,"""2015-06-02""",2015,6,2,21.1,5.6,0,0,0,2.4,6.7,110,9.4,0,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20608,"""2015-06-03""",2015,6,3,25,10,0,0,0,3.1,6.7,130,9.4,0,0,0,1,0,0,0,0,0,0,176.824,176.696,176.558
20609,"""2015-06-04""",2015,6,4,27.2,13.9,0,0,0,3.3,6.3,190,8.5,0,0,0,1,0,0,0,0,0,0,176.824,176.696,176.558
20610,"""2015-06-05""",2015,6,5,21.1,12.8,0,0,0,6.6,11.2,10,13,1,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20611,"""2015-06-06""",2015,6,6,21.7,11.1,0,0,0,3.7,6.3,40,8.9,0,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20612,"""2015-06-07""",2015,6,7,27.2,12.8,9.1,0,0,5.4,9.4,210,13,1,1,0,1,0,0,0,0,0,0,176.824,176.696,176.558
20613,"""2015-06-08""",2015,6,8,28.9,16.1,1,0,0,5.1,12.5,340,15.7,0,1,1,0,0,0,0,0,0,0,176.824,176.696,176.558
20614,"""2015-06-09""",2015,6,9,29.4,15.6,0,0,0,3.9,6.7,230,8.9,0,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20615,"""2015-06-10""",2015,6,10,33.3,20,0,0,0,5.1,10.3,250,13.9,0,0,0,1,0,0,0,0,0,0,176.824,176.696,176.558
20616,"""2015-06-11""",2015,6,11,22.2,14.4,6.9,0,0,3.7,8.9,40,10.3,1,0,0,1,0,0,0,0,0,0,176.824,176.696,176.558
20617,"""2015-06-12""",2015,6,12,19.4,13.3,3.3,0,0,3.7,7.2,30,8.9,1,1,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20618,"""2015-06-13""",2015,6,13,30,13.3,10.2,0,0,3,7.6,130,10.3,1,1,0,1,0,0,0,0,0,0,176.824,176.696,176.558
20619,"""2015-06-14""",2015,6,14,28.3,20,15.2,0,0,3.1,7.6,260,10.3,1,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20620,"""2015-06-15""",2015,6,15,26.7,20,65,0,0,2.5,8.1,350,11.2,1,1,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20621,"""2015-06-16""",2015,6,16,22.2,13.3,0,0,0,4.6,6.3,20,0,1,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20622,"""2015-06-17""",2015,6,17,22.2,13.3,3.6,0,0,2.1,4,190,4.9,1,0,0,1,0,0,0,0,0,0,176.824,176.696,176.558
20623,"""2015-06-18""",2015,6,18,26.1,14.4,6.9,0,0,4.6,9.4,10,11.6,1,1,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20624,"""2015-06-19""",2015,6,19,19.4,12.2,0,0,0,4.6,7.2,40,10.7,0,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20625,"""2015-06-20""",2015,6,20,25.6,11.7,7.9,0,0,3.2,11.2,160,13.9,1,1,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20626,"""2015-06-21""",2015,6,21,28.9,19.4,0,0,0,3.7,7.2,270,9.4,0,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20627,"""2015-06-22""",2015,6,22,28.3,18.9,2.3,0,0,4.7,12.5,200,15.7,1,1,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20628,"""2015-06-23""",2015,6,23,27.8,17.2,0,0,0,4.4,9.8,330,13,0,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20629,"""2015-06-24""",2015,6,24,26.1,15.6,0,0,0,2.2,6.7,270,8.1,0,0,0,1,0,0,0,0,0,0,176.824,176.696,176.558
20630,"""2015-06-25""",2015,6,25,26.1,16.1,25.7,0,0,3.2,6.7,360,9.4,1,1,0,1,0,0,0,0,0,0,176.824,176.696,176.558
20631,"""2015-06-26""",2015,6,26,19.4,14.4,3.3,0,0,4.2,7.2,40,9.4,1,0,0,1,0,0,0,0,0,0,176.824,176.696,176.558
20632,"""2015-06-27""",2015,6,27,24.4,13.3,0,0,0,4,8.9,40,10.7,0,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20633,"""2015-06-28""",2015,6,28,26.1,12.2,0.5,0,0,1.7,6.3,180,8.5,1,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20634,"""2015-06-29""",2015,6,29,23.9,17.8,15.7,0,0,1.8,5.8,80,7.2,1,1,0,1,0,0,0,0,0,0,176.824,176.696,176.558
20635,"""2015-06-30""",2015,6,30,25,13.9,4.3,0,0,3.8,7.6,40,10.3,1,0,0,0,0,0,0,0,0,0,176.824,176.696,176.558
20636,"""2015-07-01""",2015,7,1,20.6,12.2,0,0,0,3.3,6.3,60,9.8,0,0,0,0,0,0,0,0,0,0,176.819,176.746,176.668
20637,"""2015-07-02""",2015,7,2,20.6,11.7,0,0,0,4.2,7.6,40,9.4,1,0,0,0,0,0,0,0,0,0,176.819,176.746,176.668
20638,"""2015-07-03""",2015,7,3,25,12.8,0,0,0,2,5.4,60,6.3,0,0,0,0,0,0,0,0,0,0,176.819,176.746,176.668
20639,"""2015-07-04""",2015,7,4,27.2,15,0,0,0,2,4.5,70,6.7,0,0,0,1,0,0,0,0,0,0,176.819,176.746,176.668
20640,"""2015-07-05""",2015,7,5,28.3,15.6,0,0,0,2.3,5.8,180,7.6,1,0,0,1,0,0,0,0,0,0,176.819,176.746,176.668
20641,"""2015-07-06""",2015,7,6,29.4,17.8,12.4,0,0,4.3,11.6,280,14.3,1,1,0,1,0,0,0,0,0,0,176.819,176.746,176.668
